,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,Unnamed: 10,RainStatus,SnowStatus,weatherType,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES
888,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/7/16,5.14,",,W",,,,0,0,0,0,"T,,W,2400",0,",,W,",0,",,W,",,,85,",,W",64,",,W",,,310,",,W",300,",,W",17,",,W",30,",,W",,,,,,,,,,
889,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/8/16,7.61,",,W",,,,1,0,0,0.45,",,W,2400",0,",,W,",0,",,W,",,,67,",,W",52,",,W",,,290,",,W",280,",,W",17,",,W",28,",,W",1,",,W",,,,,,,,
890,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/9/16,8.95,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,71,",,W",54,",,W",,,290,",,W",280,",,W",21,",,W",32,",,W",,,,,,,,,,
891,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/10/16,5.37,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,77,",,W",57,",,W",,,300,",,W",310,",,W",14.1,",,W",23.9,",,W",,,,,,,,,1,",,W"
892,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/11/16,3.36,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,88,",,W",59,",,W",,,270,",,W",270,",,W",15,",,W",25.1,",,W",,,,,,,,,,
893,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/12/16,8.05,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,83,",,W",62,",,W",,,290,",,W",290,",,W",21,",,W",36,",,W",,,,,,,,,1,",,W"
894,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/13/16,7.38,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,74,",,W",57,",,W",,,280,",,W",320,",,W",14.1,",,W",27.1,",,W",,,,,,,,,,
895,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/14/16,4.25,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,79,",,W",58,",,W",,,20,",,W",290,",,W",10.1,",,W",17,",,W",,,,,,,,,,
896,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/15/16,2.46,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,85,",,W",62,",,W",,,260,",,W",250,",,W",12.1,",,W",18.1,",,W",,,,,,,,,1,",,W"
897,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/16/16,1.79,",,W",,,,1,0,0,0.22,",,W,2400",0,",,W,2400",0,",,W,2400",,,74,",,W",65,",,W",,,150,",,W",20,",,W",8.1,",,W",16.1,",,W",1,",,W",,,,,,,1,",,W"
898,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/17/16,4.7,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,78,",,W",63,",,W",,,70,",,W",180,",,W",13,",,W",19,",,W",,,,,,,,,,
899,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/18/16,2.68,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,87,",,W",61,",,W",,,160,",,W",160,",,W",8.9,",,W",16.1,",,W",,,,,,,,,,
900,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/19/16,2.91,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,88,",,W",66,",,W",,,170,",,W",170,",,W",12.1,",,W",19.9,",,W",,,,,,,,,,
901,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/20/16,3.13,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,84,",,W",64,",,W",,,160,",,W",170,",,W",12.1,",,W",17,",,W",,,,,,,,,,
902,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/21/16,4.92,",,W",,,,0,0,0,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,87,",,W",72,",,W",,,300,",,W",300,",,W",15,",,W",27.1,",,W",,,,,,,,,1,",,W"
903,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/22/16,4.03,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,86,",,W",68,",,W",,,290,",,W",270,",,W",17,",,W",25.9,",,W",,,,,,,,,,
904,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/23/16,2.01,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,83,",,W",69,",,W",,,70,",,W",60,",,W",8.1,",,W",12.1,",,W",,,,,,,,,,
905,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/24/16,6.26,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,84,",,W",67,",,W",,,60,",,W",40,",,W",15,",,W",21.9,",,W",,,,,,,,,1,",,W"
906,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/25/16,3.58,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,86,",,W",64,",,W",,,170,",,W",160,",,W",8.9,",,W",15,",,W",,,,,,,,,,
907,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/26/16,2.46,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,87,",,W",67,",,W",,,160,",,W",170,",,W",10.1,",,W",17,",,W",,,,,,,,,,
908,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/27/16,4.92,",,W",,,,1,0,0,0.45,",,W,2400",0,",,W,2400",0,",,W,2400",,,83,",,W",67,",,W",,,160,",,W",190,",,W",12.1,",,W",21.9,",,W",1,",,W",,,,,,,,
909,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/28/16,3.58,",,W",,,,1,0,0,0.12,",,W,2400",0,",,W,2400",0,",,W,2400",,,76,",,W",68,",,W",,,160,",,W",170,",,W",12.1,",,W",17,",,W",1,",,W",,,,,,,1,",,W"
910,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/29/16,2.24,",,W",,,,1,0,0,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",,,83,",,W",67,",,W",,,270,",,W",250,",,W",10.1,",,W",17,",,W",1,",,W",,,,,,,,
911,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/30/16,2.91,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,85,",,W",67,",,W",,,160,",,W",250,",,W",8.1,",,W",15,",,W",,,,,,,,,,
912,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/1/16,3.36,",,W",,,,1,0,0,0.83,",,W,2400",0,",,W,2400",0,",,W,2400",,,79,",,W",66,",,W",,,170,",,W",160,",,W",13,",,W",21.9,",,W",1,",,W",,,,,,,1,",,W"
913,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/2/16,5.37,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,76,",,W",63,",,W",,,310,",,W",290,",,W",13,",,W",23.9,",,W",1,",,W",,,,,,,,
914,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/3/16,3.13,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,78,",,W",64,",,W",,,250,",,W",270,",,W",8.9,",,W",16.1,",,W",,,,,,,,,,
915,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/4/16,3.13,",,W",,,,1,0,0,0.49,",,W,2400",0,",,W,2400",0,",,W,2400",,,84,",,W",66,",,W",,,260,",,W",250,",,W",12.1,",,W",21,",,W",1,",,W",,,,,,,,
916,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/5/16,2.91,",,W",,,,1,0,0,0.66,",,W,2400",0,",,W,2400",0,",,W,2400",,,86,",,W",69,",,W",,,280,",,W",280,",,W",12.1,",,W",16.1,",,W",1,",,W",,,,,,,,
917,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/6/16,2.46,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,91,",,W",75,",,W",,,170,",,W",180,",,W",8.1,",,W",16.1,",,W",,,,,,,,,,
918,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/7/16,2.01,",,W",,,,1,0,0,0.04,",,W,2400",0,",,W,2400",0,",,W,2400",,,89,",,W",77,",,W",,,260,",,W",170,",,W",8.9,",,W",18.1,",,W",1,",,W",,,,,,,1,",,W"
919,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/8/16,5.37,",,W",,,,1,0,0,0.08,",,W,2400",0,",,W,2400",0,",,W,2400",,,86,",,W",67,",,W",,,60,",,W",60,",,W",13,",,W",18.1,",,W",1,",,W",,,,,,,1,",,W"
920,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/9/16,4.03,",,W",,,,1,0,0,0.53,",,W,2400",0,",,W,2400",0,",,W,2400",,,72,",,W",65,",,W",,,150,",,W",140,",,W",10.1,",,W",16.1,",,W",1,",,W",,,,,,,1,",,W"
921,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/10/16,4.25,",,W",,,,0,0,0,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,80,",,W",66,",,W",,,290,",,W",290,",,W",12.1,",,W",21.9,",,W",1,",,W",,,,,,,,
922,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/11/16,3.36,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,81,",,W",65,",,W",,,60,",,W",50,",,W",10.1,",,W",15,",,W",,,,,,,,,,
923,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/12/16,4.25,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,82,",,W",68,",,W",,,170,",,W",170,",,W",13,",,W",19,",,W",,,,,,,,,,
924,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/13/16,4.7,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,85,",,W",71,",,W",,,230,",,W",250,",,W",10.1,",,W",19.9,",,W",,,,,,,,,,
925,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/14/16,2.91,",,W",,,,1,0,0,0.62,",,W,2400",0,",,W,2400",0,",,W,2400",,,88,",,W",73,",,W",,,280,",,W",290,",,W",19.9,",,W",36,",,W",1,",,W",,,,,,,1,",,W"
926,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/15/16,4.47,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,88,",,W",79,",,W",,,280,",,W",290,",,W",13,",,W",21,",,W",,,,,,,,,,
927,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/16/16,4.25,",,W",,,,0,0,0,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,90,",,W",75,",,W",,,210,",,W",210,",,W",13,",,W",23,",,W",,,,,,,,,1,",,W"
928,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/17/16,2.68,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,89,",,W",75,",,W",,,280,",,W",170,",,W",10.1,",,W",16.1,",,W",,,,,,,,,,
929,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/18/16,5.82,",,W",,,,1,0,0,0.35,",,W,2400",0,",,W,2400",0,",,W,2400",,,93,",,W",72,",,W",,,250,",,W",280,",,W",13,",,W",21.9,",,W",1,",,W",,,,,,,,
930,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/19/16,4.92,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,83,",,W",73,",,W",,,320,",,W",320,",,W",12.1,",,W",23,",,W",,,,,,,,,,
931,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/20/16,3.13,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,85,",,W",68,",,W",,,80,",,W",80,",,W",10.1,",,W",14.1,",,W",,,,,,,,,,
932,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/21/16,5.14,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,90,",,W",71,",,W",,,220,",,W",240,",,W",12.1,",,W",21,",,W",,,,,,,,,,
933,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/22/16,6.49,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,94,",,W",74,",,W",,,280,",,W",240,",,W",16.1,",,W",25.9,",,W",,,,,,,,,1,",,W"
934,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/23/16,4.92,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,96,",,W",80,",,W",,,290,",,W",280,",,W",15,",,W",23.9,",,W",,,,,,,,,,
935,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/24/16,4.03,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,94,",,W",75,",,W",,,240,",,W",240,",,W",8.9,",,W",18.1,",,W",,,,,,,,,,
936,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/25/16,3.36,",,W",,,,1,0,0,1,",,W,2400",0,",,W,2400",0,",,W,2400",,,93,",,W",73,",,W",,,60,",,W",30,",,W",18.1,",,W",31.1,",,W",1,",,W",,,,,,,,
937,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/26/16,4.25,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,89,",,W",72,",,W",,,290,",,W",290,",,W",12.1,",,W",21.9,",,W",1,",,W",,,,,,,,
938,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/27/16,2.01,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,91,",,W",74,",,W",,,250,",,W",280,",,W",8.1,",,W",11,",,W",,,,,,,,,,
939,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/28/16,3.13,",,W",,,,0,0,0,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,95,",,W",75,",,W",,,250,",,W",240,",,W",13,",,W",23,",,W",1,",,W",,,,,,,1,",,W"
940,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/29/16,4.25,",,W",,,,1,0,0,1.09,",,W,2400",0,",,W,2400",0,",,W,2400",,,85,",,W",69,",,W",,,60,",,W",60,",,W",13,",,W",18.1,",,W",1,",,W",,,,,,,1,",,W"
941,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/30/16,3.58,",,W",,,,1,0,0,0.25,",,W,2400",0,",,W,2400",0,",,W,2400",,,84,",,W",73,",,W",,,160,",,W",180,",,W",10.1,",,W",19.9,",,W",1,",,W",,,,,,,1,",,W"
942,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/31/16,4.25,",,W",,,,1,0,0,1.08,",,W,2400",0,",,W,2400",0,",,W,2400",,,78,",,W",71,",,W",,,120,",,W",120,",,W",14.1,",,W",19.9,",,W",1,",,W",,,,,,,1,",,W"
943,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/1/16,4.92,",,W",,,,0,0,0,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,80,",,W",69,",,W",,,60,",,W",60,",,W",13,",,W",17,",,W",1,",,W",,,,,,,,
944,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/2/16,6.93,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,79,",,W",68,",,W",,,70,",,W",60,",,W",16.1,",,W",19.9,",,W",,,,,,,,,,
945,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/3/16,2.91,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,80,",,W",66,",,W",,,180,",,W",170,",,W",8.9,",,W",16.1,",,W",,,,,,,,,,
946,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/4/16,2.01,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,81,",,W",67,",,W",,,250,",,W",200,",,W",8.1,",,W",15,",,W",,,,,,,,,,
947,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/5/16,3.8,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,83,",,W",69,",,W",,,240,",,W",240,",,W",10.1,",,W",19,",,W",,,,,,,,,,
948,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/6/16,5.14,",,W",,,,1,0,0,0.05,",,W,2400",0,",,W,2400",0,",,W,2400",,,87,",,W",72,",,W",,,290,",,W",300,",,W",14.1,",,W",21.9,",,W",1,",,W",,,,,,,1,",,W"
949,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/7/16,4.03,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,86,",,W",70,",,W",,,330,",,W",300,",,W",10.1,",,W",18.1,",,W",,,,,,,,,,
950,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/8/16,1.34,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,86,",,W",71,",,W",,,60,",,W",30,",,W",8.1,",,W",11,",,W",,,,,,,,,,
951,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/9/16,2.68,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,87,",,W",71,",,W",,,220,",,W",200,",,W",10.1,",,W",18.1,",,W",,,,,,,,,,
952,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/10/16,4.03,",,W",,,,1,0,0,0.09,",,W,2400",0,",,W,2400",0,",,W,2400",,,86,",,W",75,",,W",,,260,",,W",250,",,W",12.1,",,W",19.9,",,W",1,",,W",,,,,,,1,",,W"
953,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/11/16,4.47,",,W",,,,1,0,0,0.15,",,W,2400",0,",,W,2400",0,",,W,2400",,,91,",,W",74,",,W",,,290,",,W",280,",,W",13,",,W",19.9,",,W",1,",,W",,,,,,,1,",,W"
954,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/12/16,5.14,",,W",,,,1,0,0,0.32,",,W,2400",0,",,W,2400",0,",,W,2400",,,93,",,W",73,",,W",,,250,",,W",270,",,W",13,",,W",21.9,",,W",1,",,W",,,,,,,1,",,W"
955,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/13/16,4.03,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,96,",,W",81,",,W",,,260,",,W",170,",,W",12.1,",,W",19,",,W",,,,,,,,,,
956,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/14/16,3.8,",,W",,,,1,0,0,0.06,",,W,2400",0,",,W,2400",0,",,W,2400",,,94,",,W",78,",,W",,,280,",,W",250,",,W",12.1,",,W",21.9,",,W",1,",,W",,,,,,,1,",,W"
957,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/15/16,2.91,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,92,",,W",77,",,W",,,290,",,W",290,",,W",8.9,",,W",14.1,",,W",,,,,,,,,,
958,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/16/16,4.03,",,W",,,,1,0,0,0.11,",,W,2400",0,",,W,2400",0,",,W,2400",,,87,",,W",78,",,W",,,230,",,W",250,",,W",13,",,W",23.9,",,W",1,",,W",,,,,,,1,",,W"
959,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/17/16,5.37,",,W",,,,1,0,0,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",,,85,",,W",77,",,W",,,240,",,W",250,",,W",17,",,W",33.1,",,W",,,,,,,,,,
960,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/18/16,1.57,",,W",,,,1,0,0,0.03,",,W,2400",0,",,W,2400",0,",,W,2400",,,85,",,W",72,",,W",,,50,",,W",40,",,W",8.9,",,W",13,",,W",1,",,W",,,,,,,,
961,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/19/16,2.24,",,W",,,,1,0,0,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",,,88,",,W",74,",,W",,,40,",,W",20,",,W",12.1,",,W",16.1,",,W",1,",,W",,,,,,,,
962,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/20/16,4.7,",,W",,,,1,0,0,0.82,",,W,2400",0,",,W,2400",0,",,W,2400",,,83,",,W",70,",,W",,,160,",,W",160,",,W",16.1,",,W",23,",,W",1,",,W",1,",,W",,,,,1,",,W"
963,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/21/16,4.25,",,W",,,,1,0,0,0.31,",,W,2400",0,",,W,2400",0,",,W,2400",,,86,",,W",73,",,W",,,200,",,W",180,",,W",12.1,",,W",21,",,W",1,",,W",,,,,,,1,",,W"
964,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/22/16,5.82,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,79,",,W",65,",,W",,,310,",,W",300,",,W",14.1,",,W",29.1,",,W",,,,,,,,,,
965,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/23/16,1.79,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,82,",,W",61,",,W",,,290,",,W",250,",,W",8.9,",,W",17,",,W",,,,,,,,,,
966,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/24/16,,,,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,88,",,W",68,",,W",,,280,",,W",,,6,",,W",,,,,,,,,,,,
967,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/25/16,,,,,,1,0,0,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",,,86,",,W",69,",,W",,,,,,,,,,,,,,,,,,,,
968,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/26/16,,,,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,90,",,W",75,",,W",,,,,,,,,,,,,,,,,,,,
969,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/27/16,2.68,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,89,",,W",73,",,W",,,180,",,W",170,",,W",10.1,",,W",17,",,W",,,,,,,,,,
970,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/28/16,2.46,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,89,",,W",72,",,W",,,99,",,W",,,6.9,",,W",,,,,,,,,,,,
971,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/29/16,5.37,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,91,",,W",74,",,W",,,50,",,W",10,",,W",10.1,",,W",19,",,W",,,,,,,,,,
972,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/30/16,3.13,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,86,",,W",69,",,W",,,60,",,W",70,",,W",12.1,",,W",16.1,",,W",,,,,,,,,,
973,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/31/16,3.36,",,W",,,,0,0,0,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,89,",,W",74,",,W",,,230,",,W",240,",,W",8.9,",,W",17,",,W",,,,,,,,,1,",,W"
974,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/1/16,1.79,",,W",,,,1,0,0,0.5,",,W,2400",0,",,W,2400",0,",,W,2400",,,79,",,W",69,",,W",,,350,",,W",340,",,W",10.1,",,W",16.1,",,W",1,",,W",,,,,,,1,",,W"
975,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/2/16,6.04,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,81,",,W",66,",,W",,,50,",,W",30,",,W",13,",,W",18.1,",,W",,,,,,,,,,
976,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/3/16,6.71,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,75,",,W",66,",,W",,,60,",,W",50,",,W",15,",,W",23.9,",,W",,,,,,,,,,
977,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/4/16,6.71,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,80,",,W",65,",,W",,,60,",,W",50,",,W",15,",,W",21,",,W",,,,,,,,,,
978,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/5/16,7.61,",,W",,,,0,0,0,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,84,",,W",65,",,W",,,30,",,W",20,",,W",16.1,",,W",27.1,",,W",,,,,,,,,,
